macho_id,original,predicted,trust
1.3441.2673,None Variable,None Variable,1
1.3441.289,None Variable,None Variable,1
1.3441.926,None Variable,None Variable,1
1.3320.493,None Variable,None Variable,1
1.3441.1724,None Variable,None Variable,1
1.3441.3527,None Variable,None Variable,1
1.3441.1029,None Variable,None Variable,1
1.3441.2910,None Variable,None Variable,1
1.3441.2785,None Variable,None Variable,1
1.3441.1640,None Variable,None Variable,1
1.3441.411,None Variable,None Variable,1
1.3441.1120,None Variable,None Variable,1
1.3441.2462,None Variable,None Variable,1
1.3320.280,None Variable,None Variable,1
1.3441.697,None Variable,None Variable,1
1.3441.2177,None Variable,None Variable,1
1.3441.2001,None Variable,None Variable,1
1.3441.1571,None Variable,None Variable,1
1.3441.2850,None Variable,None Variable,1
1.3441.3053,None Variable,None Variable,1
1.3441.578,None Variable,None Variable,1
1.3441.664,None Variable,None Variable,1
1.3441.1047,None Variable,None Variable,1
1.3441.2523,None Variable,None Variable,1
1.3441.612,None Variable,None Variable,1
1.3441.337,None Variable,None Variable,1
1.3441.1209,None Variable,None Variable,1
1.3441.937,None Variable,None Variable,1
1.3441.282,None Variable,Eclipsing Binaries,1
1.3441.2392,None Variable,None Variable,1
1.3441.2022,None Variable,None Variable,1
1.3441.2115,None Variable,None Variable,1
1.3441.1787,None Variable,None Variable,1
1.3441.2450,None Variable,None Variable,1
1.3441.1669,None Variable,None Variable,1
1.3441.1782,None Variable,None Variable,1
1.3441.2378,None Variable,None Variable,1
1.3441.1956,None Variable,None Variable,1
1.3441.109,None Variable,None Variable,1
1.3320.17,None Variable,None Variable,1
1.3441.2495,None Variable,None Variable,1
1.3441.2859,None Variable,None Variable,1
1.3441.1415,None Variable,None Variable,1
1.3441.277,None Variable,None Variable,1
1.3441.3246,None Variable,None Variable,1
1.3441.1019,None Variable,None Variable,1
1.3320.220,None Variable,None Variable,1
1.3441.3077,None Variable,None Variable,1
1.3441.1190,None Variable,None Variable,1
1.3441.196,None Variable,None Variable,1
1.3441.2023,None Variable,None Variable,1
1.3441.2018,None Variable,None Variable,1
1.3441.1113,None Variable,None Variable,1
1.3441.2276,None Variable,None Variable,1
1.3441.565,None Variable,None Variable,1
1.3441.2314,None Variable,None Variable,1
1.3320.344,None Variable,None Variable,1
1.3441.996,None Variable,MicroLensing,1
1.3441.1991,None Variable,None Variable,1
1.3441.1564,None Variable,None Variable,1
1.3441.382,None Variable,None Variable,1
1.3441.777,None Variable,None Variable,1
1.3441.768,None Variable,None Variable,1
1.3441.439,None Variable,None Variable,1
1.3320.253,None Variable,None Variable,1
1.3441.1162,None Variable,None Variable,1
1.3441.1597,None Variable,None Variable,1
1.3441.1556,None Variable,None Variable,1
1.3441.3370,None Variable,None Variable,1
1.3441.802,None Variable,Eclipsing Binaries,1
1.3441.2548,None Variable,None Variable,1
1.3441.536,None Variable,None Variable,1
1.3441.1996,None Variable,None Variable,1
1.3320.36,None Variable,None Variable,1
1.3441.141,None Variable,None Variable,1
1.3441.226,None Variable,None Variable,1
1.3441.2591,None Variable,None Variable,1
1.3441.1081,None Variable,None Variable,1
1.3441.2004,None Variable,None Variable,1
1.3320.14,None Variable,None Variable,1
1.3441.2007,None Variable,None Variable,1
1.3441.841,None Variable,None Variable,1
1.3441.2517,None Variable,None Variable,1
1.3441.3457,None Variable,None Variable,1
1.3441.2561,None Variable,None Variable,1
1.3441.2205,None Variable,None Variable,1
1.3441.3216,None Variable,None Variable,1
1.3441.3767,None Variable,None Variable,1
1.3441.317,None Variable,None Variable,1
1.3441.577,None Variable,None Variable,1
1.3441.2687,None Variable,None Variable,1
1.3441.2273,None Variable,None Variable,1
1.3441.3327,None Variable,None Variable,1
1.3441.3822,None Variable,None Variable,1
1.3441.2900,None Variable,None Variable,1
1.3441.660,None Variable,None Variable,1
1.3441.2008,None Variable,None Variable,1
1.3320.327,None Variable,None Variable,1
1.3441.241,None Variable,None Variable,1
1.3320.465,None Variable,None Variable,1
1.3441.1289,None Variable,None Variable,1
1.3441.388,None Variable,None Variable,1
1.3441.367,None Variable,None Variable,1
1.3441.2152,None Variable,None Variable,1
1.3441.1858,None Variable,None Variable,1
1.3441.1885,None Variable,None Variable,1
1.3441.963,None Variable,None Variable,1
1.3441.646,None Variable,None Variable,1
1.3441.1445,None Variable,None Variable,1
1.3320.308,None Variable,None Variable,1
1.3441.446,None Variable,None Variable,1
1.3441.3030,None Variable,None Variable,1
1.3320.119,None Variable,None Variable,1
1.3441.878,None Variable,None Variable,1
1.3441.3496,None Variable,None Variable,1
1.3441.362,None Variable,None Variable,1
1.3441.563,None Variable,None Variable,1
1.3441.2333,None Variable,None Variable,1
1.3441.1776,None Variable,None Variable,1
1.3441.1313,None Variable,None Variable,1
1.3441.3531,None Variable,None Variable,1
1.3441.907,None Variable,None Variable,1
1.3441.455,None Variable,None Variable,1
1.3441.402,None Variable,None Variable,1
1.3441.1909,None Variable,None Variable,1
1.3441.3178,None Variable,None Variable,1
1.3441.2114,None Variable,None Variable,1
1.3320.503,None Variable,None Variable,1
1.3441.1322,None Variable,None Variable,1
1.3320.210,None Variable,None Variable,1
1.3441.1624,None Variable,None Variable,1
1.3320.306,None Variable,None Variable,1
1.3441.2894,None Variable,None Variable,1
1.3441.2770,None Variable,None Variable,1
1.3441.2812,None Variable,None Variable,1
1.3441.2903,None Variable,None Variable,1
1.3441.2082,None Variable,None Variable,1
1.3441.2435,None Variable,None Variable,1
1.3320.365,None Variable,None Variable,1
1.3441.1911,None Variable,None Variable,1
1.3441.2154,None Variable,None Variable,1
1.3441.148,None Variable,None Variable,1
1.3441.1559,None Variable,None Variable,1
1.3320.460,None Variable,None Variable,1
1.3441.2194,None Variable,None Variable,1
1.3441.1675,None Variable,None Variable,1
1.3441.251,None Variable,None Variable,1
1.3441.3387,None Variable,None Variable,1
1.3441.1461,None Variable,None Variable,1
1.3320.287,None Variable,None Variable,1
1.3441.3455,None Variable,None Variable,1
1.3441.1573,None Variable,None Variable,1
1.3441.3130,None Variable,None Variable,1
1.3441.3463,None Variable,None Variable,1
1.3441.3206,None Variable,None Variable,1
1.3441.97,None Variable,None Variable,1
1.3441.2625,None Variable,None Variable,1
1.3441.3629,None Variable,None Variable,1
1.3441.2398,None Variable,None Variable,1
1.3441.2805,None Variable,None Variable,1
1.3441.443,None Variable,None Variable,1
1.3441.1789,None Variable,None Variable,1
1.3441.1588,None Variable,None Variable,1
1.3441.3365,None Variable,None Variable,1
1.3441.2636,None Variable,None Variable,1
1.3441.1487,None Variable,None Variable,1
1.3441.3504,None Variable,None Variable,1
1.3441.1965,None Variable,None Variable,1
1.3441.1437,None Variable,None Variable,1
1.3441.3251,None Variable,None Variable,1
1.3441.1118,None Variable,None Variable,1
1.3441.871,None Variable,None Variable,1
1.3441.2313,None Variable,None Variable,1
1.3441.851,None Variable,None Variable,1
1.3441.509,None Variable,None Variable,1
1.3441.1484,None Variable,None Variable,1
1.3441.2643,None Variable,None Variable,1
1.3441.620,None Variable,None Variable,1
1.3441.2417,None Variable,None Variable,1
1.3441.2937,None Variable,None Variable,1
1.3320.422,None Variable,None Variable,1
1.3441.2499,None Variable,None Variable,1
1.3320.438,None Variable,None Variable,1
1.3441.3657,None Variable,None Variable,1
1.3441.632,None Variable,None Variable,1
1.3441.2745,None Variable,None Variable,1
1.3441.2286,None Variable,None Variable,1
1.3441.3804,None Variable,None Variable,1
1.3441.2536,None Variable,None Variable,1
1.3441.3063,None Variable,None Variable,1
1.3441.3149,None Variable,None Variable,1
1.3320.332,None Variable,None Variable,1
1.3441.2425,None Variable,None Variable,1
1.3441.2693,None Variable,None Variable,1
1.3441.3106,None Variable,None Variable,1
1.3441.2394,None Variable,None Variable,1
1.3441.1004,None Variable,None Variable,1
1.3441.298,None Variable,None Variable,1
1.3441.1165,None Variable,None Variable,1
1.3441.712,None Variable,None Variable,1
1.3441.110,None Variable,None Variable,1
1.3441.2763,None Variable,None Variable,1
1.3441.770,None Variable,None Variable,1
1.3441.2574,None Variable,None Variable,1
1.3441.331,None Variable,None Variable,1
1.3441.642,None Variable,None Variable,1
1.3441.1750,None Variable,None Variable,1
1.3441.2467,None Variable,None Variable,1
1.3441.3172,None Variable,None Variable,1
1.3441.648,None Variable,None Variable,1
1.3441.2567,None Variable,None Variable,1
1.3441.2945,None Variable,None Variable,1
1.3441.1087,None Variable,None Variable,1
1.3441.264,None Variable,None Variable,1
1.3441.706,None Variable,None Variable,1
1.3320.75,None Variable,None Variable,1
1.3441.3401,None Variable,None Variable,1
1.3441.3228,None Variable,None Variable,1
1.3320.123,None Variable,None Variable,1
1.3320.213,None Variable,None Variable,1
1.3441.3741,None Variable,None Variable,1
1.3441.649,None Variable,None Variable,1
1.3441.1649,None Variable,None Variable,1
1.3320.22,None Variable,None Variable,1
1.3441.1955,None Variable,None Variable,1
1.3441.1486,None Variable,None Variable,1
1.3441.2224,None Variable,None Variable,1
1.3441.3437,None Variable,None Variable,1
1.3441.525,None Variable,None Variable,1
1.3441.1733,None Variable,None Variable,1
1.3320.291,None Variable,None Variable,1
1.3441.1290,None Variable,None Variable,1
1.3441.3560,None Variable,None Variable,1
1.3441.2397,None Variable,None Variable,1
1.3441.3253,None Variable,None Variable,1
1.3441.922,None Variable,None Variable,1
1.3441.1069,None Variable,None Variable,1
1.3441.1103,None Variable,None Variable,1
1.3441.1386,None Variable,None Variable,1
1.3441.168,None Variable,None Variable,1
1.3441.983,None Variable,None Variable,1
1.3320.495,None Variable,None Variable,1
1.3441.325,None Variable,None Variable,1
1.3320.372,None Variable,None Variable,1
1.3441.1501,None Variable,None Variable,1
1.3441.2722,None Variable,None Variable,1
1.3441.1654,None Variable,None Variable,1
1.3441.1711,None Variable,None Variable,1
1.3441.3219,None Variable,None Variable,1
1.3441.1504,None Variable,None Variable,1
1.3441.1734,None Variable,None Variable,1
1.3441.792,None Variable,None Variable,1
1.3441.428,None Variable,None Variable,1
1.3441.2840,None Variable,None Variable,1
1.3441.3372,None Variable,None Variable,1
1.3441.3291,None Variable,None Variable,1
1.3441.2648,None Variable,None Variable,1
1.3320.511,None Variable,None Variable,1
1.3441.487,None Variable,None Variable,1
1.3441.2823,None Variable,None Variable,1
1.3441.2701,None Variable,None Variable,1
1.3441.1951,None Variable,None Variable,1
1.3320.136,None Variable,None Variable,1
1.3441.1869,None Variable,None Variable,1
1.3441.3721,None Variable,None Variable,1
1.3441.1396,None Variable,None Variable,1
1.3441.1028,None Variable,None Variable,1
1.3441.2897,None Variable,None Variable,1
1.3441.2303,None Variable,None Variable,1
1.3441.1715,None Variable,None Variable,1
1.3441.3448,None Variable,None Variable,1
1.3441.2057,None Variable,None Variable,1
1.3441.230,None Variable,None Variable,1
1.3441.1492,None Variable,None Variable,1
1.3441.773,None Variable,None Variable,1
1.3441.1879,None Variable,None Variable,1
1.3441.1945,None Variable,None Variable,1
1.3441.3018,None Variable,None Variable,1
1.3320.436,None Variable,None Variable,1
1.3441.1704,None Variable,None Variable,1
1.3441.1018,None Variable,None Variable,1
1.3441.481,None Variable,None Variable,1
1.3441.1221,None Variable,None Variable,1
1.3441.1549,None Variable,None Variable,1
1.3441.2445,None Variable,None Variable,1
1.3441.1173,None Variable,None Variable,1
1.3320.248,None Variable,None Variable,1
1.3441.3243,None Variable,None Variable,1
1.3441.1780,None Variable,None Variable,1
1.3441.2786,None Variable,None Variable,1
1.3441.2013,None Variable,None Variable,1
1.3441.3707,None Variable,None Variable,1
1.3441.2866,None Variable,None Variable,1
1.3441.1690,None Variable,None Variable,1
1.3441.2418,None Variable,None Variable,1
1.3441.1864,None Variable,None Variable,1
1.3441.1133,None Variable,None Variable,1
1.3320.116,None Variable,None Variable,1
1.3441.900,None Variable,None Variable,1
1.3441.498,None Variable,None Variable,1
1.3441.24,None Variable,None Variable,1
1.3441.2731,None Variable,None Variable,1
1.3441.211,None Variable,None Variable,1
1.3441.426,None Variable,None Variable,1
1.3441.2056,None Variable,None Variable,1
1.3441.2454,None Variable,None Variable,1
1.3441.751,None Variable,None Variable,1
1.3441.31,None Variable,None Variable,1
1.3441.1178,None Variable,None Variable,1
1.3441.343,None Variable,None Variable,1
1.3441.3176,None Variable,None Variable,1
1.3441.807,None Variable,None Variable,1
1.3320.277,None Variable,None Variable,1
1.3441.1555,None Variable,None Variable,1
1.3441.2581,None Variable,None Variable,1
1.3441.748,None Variable,None Variable,1
1.3441.1369,None Variable,None Variable,1
1.3441.1797,None Variable,None Variable,1
1.3441.1455,None Variable,None Variable,1
1.3441.297,None Variable,None Variable,1
1.3441.2932,None Variable,None Variable,1
1.3441.1930,None Variable,None Variable,1
1.3441.2587,None Variable,None Variable,1
1.3441.2505,None Variable,None Variable,1
1.3441.30,None Variable,None Variable,1
1.3320.67,None Variable,None Variable,1
1.3441.2572,None Variable,None Variable,1
1.3441.1676,None Variable,None Variable,1
1.3441.1693,None Variable,None Variable,1
1.3441.2132,None Variable,None Variable,1
1.3441.1026,None Variable,None Variable,1
1.3441.666,None Variable,None Variable,1
1.3320.54,None Variable,None Variable,1
1.3441.3310,None Variable,None Variable,1
1.3441.1062,None Variable,None Variable,1
1.3441.1934,None Variable,None Variable,1
1.3441.541,None Variable,None Variable,1
1.3441.214,None Variable,None Variable,1
1.3441.220,None Variable,None Variable,1
1.3441.3187,None Variable,None Variable,1
1.3441.2092,None Variable,None Variable,1
1.3320.240,None Variable,None Variable,1
1.3441.1551,None Variable,None Variable,1
1.3441.476,None Variable,None Variable,1
1.3441.1494,None Variable,None Variable,1
1.3441.1298,None Variable,None Variable,1
1.3441.3478,None Variable,None Variable,1
1.3441.353,None Variable,None Variable,1
1.3441.1596,None Variable,None Variable,1
1.3441.2954,None Variable,None Variable,1
1.3441.50,None Variable,None Variable,1
1.3441.1454,None Variable,None Variable,1
1.3441.854,None Variable,None Variable,1
1.3441.2370,None Variable,None Variable,1
1.3441.1696,None Variable,None Variable,1
1.3441.2119,None Variable,None Variable,1
1.3441.42,None Variable,None Variable,1
1.3320.249,None Variable,None Variable,1
1.3441.2958,None Variable,None Variable,1
1.3441.2530,None Variable,None Variable,1
1.3441.3665,None Variable,None Variable,1
1.3441.3006,None Variable,None Variable,1
1.3441.867,None Variable,None Variable,1
1.3441.2274,None Variable,None Variable,1
1.3320.260,None Variable,None Variable,1
1.3441.1761,None Variable,None Variable,1
1.3441.1267,None Variable,None Variable,1
1.3441.1997,None Variable,None Variable,1
1.3441.537,None Variable,None Variable,1
1.3320.499,None Variable,None Variable,1
1.3441.2943,None Variable,None Variable,1
1.3441.3553,None Variable,None Variable,1
1.3441.2694,None Variable,None Variable,1
1.3441.3017,None Variable,None Variable,1
1.3441.437,None Variable,None Variable,1
1.3441.3692,None Variable,None Variable,1
1.3441.3506,None Variable,None Variable,1
1.3441.1082,None Variable,None Variable,1
1.3441.1707,None Variable,None Variable,1
1.3320.385,None Variable,None Variable,1
1.3441.825,None Variable,None Variable,1
1.3441.595,None Variable,None Variable,1
1.3441.2147,None Variable,None Variable,1
1.3441.2480,None Variable,None Variable,1
1.3320.237,None Variable,None Variable,1
1.3441.753,None Variable,None Variable,1
1.3320.196,None Variable,None Variable,1
1.3441.3632,None Variable,None Variable,1
1.3441.3731,None Variable,None Variable,1
1.3441.945,None Variable,None Variable,1
1.3441.2926,None Variable,None Variable,1
1.3320.109,None Variable,None Variable,1
1.3441.1085,None Variable,None Variable,1
1.3441.442,None Variable,Cepheid,1
1.3441.1811,None Variable,None Variable,1
1.3441.973,None Variable,None Variable,1
1.3441.1312,None Variable,None Variable,1
1.3320.312,None Variable,None Variable,1
1.3441.1544,None Variable,None Variable,1
1.3441.2271,None Variable,None Variable,1
1.3441.2081,None Variable,None Variable,1
1.3441.180,None Variable,None Variable,1
1.3441.2604,None Variable,None Variable,1
1.3441.1214,None Variable,RR Lyrae,1
1.3441.1282,None Variable,None Variable,1
1.3441.224,None Variable,None Variable,1
1.3441.1237,None Variable,None Variable,1
1.3441.1359,None Variable,None Variable,1
1.3441.2822,None Variable,None Variable,1
1.3320.323,None Variable,None Variable,1
1.3441.1150,None Variable,None Variable,1
1.3320.131,None Variable,None Variable,1
1.3441.2201,None Variable,None Variable,1
1.3441.3126,None Variable,None Variable,1
1.3441.820,None Variable,None Variable,1
1.3441.2117,None Variable,None Variable,1
1.3441.1198,None Variable,None Variable,1
1.3441.1411,None Variable,None Variable,1
1.3441.2026,None Variable,None Variable,1
1.3441.1570,None Variable,None Variable,1
1.3441.2430,None Variable,None Variable,1
1.3441.1561,None Variable,None Variable,1
1.3441.2376,None Variable,None Variable,1
1.3441.3278,None Variable,None Variable,1
1.3441.1199,None Variable,None Variable,1
1.3441.35,None Variable,None Variable,1
1.3320.34,None Variable,None Variable,1
1.3441.2288,None Variable,None Variable,1
1.3441.1130,None Variable,None Variable,1
1.3441.1745,None Variable,None Variable,1
1.3441.2287,None Variable,None Variable,1
1.3441.3642,None Variable,None Variable,1
1.3441.1918,None Variable,None Variable,1
1.3441.3715,None Variable,None Variable,1
1.3320.200,None Variable,None Variable,1
1.3441.1080,None Variable,None Variable,1
1.3441.2624,None Variable,None Variable,1
1.3441.2443,None Variable,None Variable,1
1.3441.1121,None Variable,None Variable,1
1.3441.3202,None Variable,None Variable,1
1.3441.1880,None Variable,None Variable,1
1.3441.1677,None Variable,None Variable,1
1.3441.553,None Variable,None Variable,1
1.3441.1365,None Variable,None Variable,1
1.3441.3718,None Variable,None Variable,1
1.3441.1647,None Variable,None Variable,1
1.3441.1094,None Variable,None Variable,1
